id,
Cloud Providers.AWS.Analytics.QuickSight,
Cloud Providers.AWS.Analytics.Redshift,
Cloud Providers.AWS.Analytics.Data Exchange,
Cloud Providers.AWS.Analytics.Data Pipeline,
Cloud Providers.AWS.Analytics.Glue,
Cloud Providers.AWS.Analytics.Lake Formation,
Cloud Providers.AWS.Application Integration,
Cloud Providers.AWS.Application Integration.AppFlow,
Cloud Providers.AWS.Application Integration.EventBridge,
Cloud Providers.AWS.Application Integration.Managed Workflows for Apache Kafka,
Cloud Providers.AWS.Application Integration.MQ,
Cloud Providers.AWS.Application Integration.Simple Notification Service,
Cloud Providers.AWS.Application Integration.Simple Queue Service,
Cloud Providers.AWS.Application Integration.Step Functions,
Cloud Providers.AWS.Blockchain,
Cloud Providers.AWS.Blockchain.Managed Blockchain,
Cloud Providers.AWS.Blockchain.Quantum Ledger Database,
Cloud Providers.AWS.Cloud Financial Management,
Cloud Providers.AWS.Cloud Financial Management.Budgets,
Cloud Providers.AWS.Cloud Financial Management.Cost and Usage Report,
Cloud Providers.AWS.Cloud Financial Management.Cost Explorer,
Cloud Providers.AWS.Cloud Financial Management.Reserved Instance Reporting,
Cloud Providers.AWS.Cloud Financial Management.Savings Plans,
Cloud Providers.AWS.Compute,
Cloud Providers.AWS.Compute.EC2,
Cloud Providers.AWS.Compute.EC2 Auto Scalling,
Cloud Providers.AWS.Compute.Elastic Container Service,
Cloud Providers.AWS.Compute.Elastic Kubernetes Service,
Cloud Providers.AWS.Compute.Lightsall,
Cloud Providers.AWS.Compute.App Runner,
Cloud Providers.AWS.Compute.Auto Scalling,
Cloud Providers.AWS.Compute.Batch,
Cloud Providers.AWS.Compute.Compute Optimiser,
Cloud Providers.AWS.Compute.Elastic Beanstalk,
Cloud Providers.AWS.Compute.Fargate,
Cloud Providers.AWS.Compute.Lambda,
Cloud Providers.AWS.Compute.Outposts,
Cloud Providers.AWS.Compute.Serverless Application Repository,
Cloud Providers.AWS.Compute.Wavelength,
Cloud Providers.AWS.Compute.VMware Cloud,
Cloud Providers.AWS.Containers,
Cloud Providers.AWS.Containers.Elastic Container Registry,
Cloud Providers.AWS.Containers.Elastic Container Service,
Cloud Providers.AWS.Containers.Elasic Kubernetes Service,
Cloud Providers.AWS.Containers.App2Container,
Cloud Providers.AWS.Containers.Copilot,
Cloud Providers.AWS.Containers.Fargate,
Cloud Providers.AWS.Containers.Red Hat OpenShift Service,
Cloud Providers.AWS.Database,
Cloud Providers.AWS.Database.Aurora,
Cloud Providers.AWS.Database.DocumentDB,
Cloud Providers.AWS.Database.DynamoDB,
Cloud Providers.AWS.Database.ElastiCache,
Cloud Providers.AWS.Database.Keyspaces for Apache Cassandra,
Cloud Providers.AWS.Database.MemoryDB for Redis,
Cloud Providers.AWS.Database.Neptune,
Cloud Providers.AWS.Database.RDS,
Cloud Providers.AWS.Database.RDS on VMware,
Cloud Providers.AWS.Database.Redshift,
Cloud Providers.AWS.Database.Timestream,
Cloud Providers.AWS.Developers Tools,
Cloud Providers.AWS.Developers Tools.CodeGuru,
Cloud Providers.AWS.Developers Tools.Corretto,
Cloud Providers.AWS.Developers Tools.Cloud Control API,
Cloud Providers.AWS.Developers Tools.Cloud Development Kit,
Cloud Providers.AWS.Developers Tools.Cloud9,
Cloud Providers.AWS.Developers Tools.CloudShell,
Cloud Providers.AWS.Developers Tools.CodeARtifact,
Cloud Providers.AWS.Developers Tools.CodeBuild,
Cloud Providers.AWS.Developers Tools.CodeCommit,
Cloud Providers.AWS.Developers Tools.CodeDeploy,
Cloud Providers.AWS.Developers Tools.CodePipeline,
Cloud Providers.AWS.Developers Tools.CodeStar,
Cloud Providers.AWS.Developers Tools.Command Line Interface,
Cloud Providers.AWS.Developers Tools.Device Farm,
Cloud Providers.AWS.Developers Tools.Fault Injection Simulator,
Cloud Providers.AWS.Developers Tools.Tools & SDKs,
Cloud Providers.AWS.Developers Tools.X-Ray,
Cloud Providers.AWS.End User Computing,
Cloud Providers.AWS.End User Computing.AppStream,
Cloud Providers.AWS.End User Computing.WorkLink,
Cloud Providers.AWS.End User Computing.WorkSpaces,
Cloud Providers.AWS.Front-End Web & Mobile,
Cloud Providers.AWS.Front-End Web & Mobile.API Gateway,
Cloud Providers.AWS.Front-End Web & Mobile.Location Service,
Cloud Providers.AWS.Front-End Web & Mobile.Pinpoint,
Cloud Providers.AWS.Front-End Web & Mobile.Simple Email Service,
Cloud Providers.AWS.Front-End Web & Mobile.Amplify,
Cloud Providers.AWS.Front-End Web & Mobile.AppSync,
Cloud Providers.AWS.Front-End Web & Mobile.Device Farm,
Cloud Providers.AWS.Internet of Things,
Cloud Providers.AWS.Internet of Things.FreeRTOS,
Cloud Providers.AWS.Internet of Things.1-Click,
Cloud Providers.AWS.Internet of Things.Analytics,
Cloud Providers.AWS.Internet of Things.Button,
Cloud Providers.AWS.Internet of Things.Core,
Cloud Providers.AWS.Internet of Things.Devide Defender,
Cloud Providers.AWS.Internet of Things.Device Management,
Cloud Providers.AWS.Internet of Things.EduKit,
Cloud Providers.AWS.Internet of Things.Events,
Cloud Providers.AWS.Internet of Things.FleetWise,
Cloud Providers.AWS.Internet of Things.Greengrass,
Cloud Providers.AWS.Internet of Things.RoboRubber,
Cloud Providers.AWS.Internet of Things.SiteWise,
Cloud Providers.AWS.Internet of Things.Things Graph,
Cloud Providers.AWS.Internet of Things.TwinMaker,
Cloud Providers.AWS.Internet of Things.Partner Device Catalog,
Cloud Providers.AWS.Machine Learning,
Cloud Providers.AWS.Machine Learning.Augmented AI,
Cloud Providers.AWS.Machine Learning.CodeGuru,
Cloud Providers.AWS.Machine Learning.Comprehend,
Cloud Providers.AWS.Machine Learning.DevOps Guru,
Cloud Providers.AWS.Machine Learning.Elastic Inference,
Cloud Providers.AWS.Machine Learning.Forecast,
Cloud Providers.AWS.Machine Learning.Fraud Detector,
Cloud Providers.AWS.Machine Learning.HealthLake,
Cloud Providers.AWS.Machine Learning.Kendra,
Cloud Providers.AWS.Machine Learning.Lex,
Cloud Providers.AWS.Machine Learning.Lookout for Equipment,
Cloud Providers.AWS.Machine Learning.Lookout for Metrics,
Cloud Providers.AWS.Machine Learning.Lookout for Vision,
Cloud Providers.AWS.Machine Learning.Monitron,
Cloud Providers.AWS.Machine Learning.Personalise,
Cloud Providers.AWS.Machine Learning.Polly,
Cloud Providers.AWS.Machine Learning.Rekognition,
Cloud Providers.AWS.Machine Learning.SageMaker,
Cloud Providers.AWS.Machine Learning.SageMaker Ground Truth,
Cloud Providers.AWS.Machine Learning.Textract,
Cloud Providers.AWS.Machine Learning.Transcribe,
Cloud Providers.AWS.Machine Learning.Translate,
Cloud Providers.AWS.Machine Learning.Apache MXNet on AWS,
Cloud Providers.AWS.Machine Learning.Deep Learning AMIs,
Cloud Providers.AWS.Machine Learning.Deep Learning Containers,
Cloud Providers.AWS.Machine Learning.DeepComposer,
Cloud Providers.AWS.Machine Learning.DeepLens,
Cloud Providers.AWS.Machine Learning.DeepRacer,
Cloud Providers.AWS.Machine Learning.Inferentia,
Cloud Providers.AWS.Machine Learning.Panorama,
Cloud Providers.AWS.Machine Learning.PyTorch,
Cloud Providers.AWS.Machine Learning.Tensorflow,
Cloud Providers.AWS.Management & Governance,
Cloud Providers.AWS.Media Services,
Cloud Providers.AWS.Migration & Transfer,
Cloud Providers.AWS.Networking & Content Delivery,
Cloud Providers.AWS.Quantum Technologies,
Cloud Providers.AWS.Robotics,
Cloud Providers.AWS.Satellite,
Cloud Providers.AWS.Security, Identity & Compliance
Cloud Providers.AWS.Storage,
Cloud Providers.Oracle,
Cloud Providers.Oracle.Analytics and BI,
Cloud Providers.Oracle.Analytics and BI.Oracle Analytics Platform,
Cloud Providers.Oracle.Analytics and BI.Oracle Fusion ERP Analytics,
Cloud Providers.Oracle.Analytics and BI.Oracle Fusion HCM Analytics,
Cloud Providers.Oracle.Analytics and BI.Oracle Fusion SCM Analytics,
Cloud Providers.Oracle.Analytics and BI.Oracle Analytics mode,
Cloud Providers.Oracle.Compliance,
Cloud Providers.Oracle.Compliance.Compliance Advisories,
Cloud Providers.Oracle.Compliance.Compliance Attestations,
Cloud Providers.Oracle.Compliance.Compliance Documents Service,
Cloud Providers.Oracle.Compliance.Corporate Security,
Cloud Providers.Oracle.Compliance.Privacy,
Cloud Providers.Oracle.Compute,
Cloud Providers.Oracle.Compute.Virtual Machines,
Cloud Providers.Oracle.Compute.Bare Metal Servers,
Cloud Providers.Oracle.Compute.GPU-Accelerated Compute,
Cloud Providers.Oracle.Compute.HPC Compute,
Cloud Providers.Oracle.Compute.Arm-Based Compute,
Cloud Providers.Oracle.Compute.Container Engine for Kubernetes (OKE),
Cloud Providers.Oracle.Compute.Oracle Functions,
Cloud Providers.Oracle.Compute.VMware,
Cloud Providers.Oracle.Containers and Functions,
Cloud Providers.Oracle.Containers and Functions.Container Engine for Kubernetes (OKE),
Cloud Providers.Oracle.Containers and Functions.Container Registry,
Cloud Providers.Oracle.Containers and Functions.Oracle Functions,
Cloud Providers.Oracle.Data Lakehouse,
Cloud Providers.Oracle.Data Lakehouse.Object Storage,
Cloud Providers.Oracle.Data Lakehouse.Big Data Service,
Cloud Providers.Oracle.Data Lakehouse.Data Catalog,
Cloud Providers.Oracle.Data Lakehouse.Data Flow,
Cloud Providers.Oracle.Data Lakehouse.Autonomous Data Warehouse,
Cloud Providers.Oracle.Data Lakehouse.MySQL HeatWave,
Cloud Providers.Oracle.Data Lakehouse.Data Integration,
Cloud Providers.Oracle.Data Lakehouse.Streaming,
Cloud Providers.Oracle.Data Lakehouse.GoldenGate,
Cloud Providers.Oracle.Data Lakehouse.Data Integrator,
Cloud Providers.Oracle.Database Services,
Cloud Providers.Oracle.Database Services.Autonomous Database,
Cloud Providers.Oracle.Database Services.Autonomous Data Warehouse,
Cloud Providers.Oracle.Database Services.Autonomous Transaction Processing,
Cloud Providers.Oracle.Database Services.Autonomous JSON Database,
Cloud Providers.Oracle.Database Services.Exadata Database Service,
Cloud Providers.Oracle.Database Services.Database Cloud Service,
Cloud Providers.Oracle.Database Services.Exadata Cloud@Customer,
Cloud Providers.Oracle.Database Services.Autonomous Database on Exadata Cloud@Customer,
Cloud Providers.Oracle.Database Services.MySQL HeatWave,
Cloud Providers.Oracle.Database Services.NoSQL,
Cloud Providers.Oracle.Database Tools,
Cloud Providers.Oracle.Database Tools.Data Safe,
Cloud Providers.Oracle.Database Tools.GoldenGate,
Cloud Providers.Oracle.Database Tools.Operations Insights,
Cloud Providers.Oracle.Database Tools.Database Management,
Cloud Providers.Oracle.Database Tools.Database Migration,
Cloud Providers.Oracle.Database Tools.Data Integrator,
Cloud Providers.Oracle.Developer Services,
Cloud Providers.Oracle.Developer Services.Application Development,
Cloud Providers.Oracle.Developer Services.Resource Manager,
Cloud Providers.Oracle.Developer Services.API Gateway,
Cloud Providers.Oracle.Developer Services.API Management,
Cloud Providers.Oracle.Developer Services.Container Engine for Kubernetes (OKE),
Cloud Providers.Oracle.Developer Services.Functions,
Cloud Providers.Oracle.Developer Services.Events,
Cloud Providers.Oracle.Developer Services.Notifications,
Cloud Providers.Oracle.Developer Services.DevOps,
Cloud Providers.Oracle.Developer Services.Application Express (APEX),
Cloud Providers.Oracle.Developer Services.Digital Assistant,
Cloud Providers.Oracle.Developer Services.Content Management,
Cloud Providers.Oracle.Developer Services.Blockchain Platform,
Cloud Providers.Oracle.Hybrid Cloud,
Cloud Providers.Oracle.Hybrid Cloud.Dedicated Region Cloud@Customer,
Cloud Providers.Oracle.Hybrid Cloud.Exadata Cloud@Customer,
Cloud Providers.Oracle.Hybrid Cloud.Autonomous Database on Exadata Cloud@Customer,
Cloud Providers.Oracle.Hybrid Cloud.VMWare Solution,
Cloud Providers.Oracle.Hybrid Cloud.Roving Edge Infrastructure,
Cloud Providers.Oracle.Hybrid Cloud.Azure Interconnect,
Cloud Providers.Oracle.Integration,
Cloud Providers.Oracle.Integration.Application Integration,
Cloud Providers.Oracle.Integration.API Management,
Cloud Providers.Oracle.Integration.Oracle SOA,
Cloud Providers.Oracle.Integration.Data Integration,
Cloud Providers.Oracle.Integration.GoldenGate,
Cloud Providers.Oracle.Integration.Streaming,
Cloud Providers.Oracle.Integration.Events,
Cloud Providers.Oracle.Machine Learning and AI,
Cloud Providers.Oracle.Machine Learning and AI.AI Services,
Cloud Providers.Oracle.Machine Learning and AI.Anomaly Detection,
Cloud Providers.Oracle.Machine Learning and AI.Data Science,
Cloud Providers.Oracle.Machine Learning and AI.Digital Assistant,
Cloud Providers.Oracle.Machine Learning and AI.In-Database Machine Learning,
Cloud Providers.Oracle.Machine Learning and AI.Language,
Cloud Providers.Oracle.Networking,
Cloud Providers.Oracle.Networking.Virtual Cloud Networks,
Cloud Providers.Oracle.Networking.Networking Gateways,
Cloud Providers.Oracle.Networking.Load Balancers,
Cloud Providers.Oracle.Networking.Site-to-Site VPN (IPSec),
Cloud Providers.Oracle.Networking.Client-to-Site VPN (Client VPN),
Cloud Providers.Oracle.Networking.FastConnect,
Cloud Providers.Oracle.Networking.Customer-Premises Equipment,
Cloud Providers.Oracle.Networking.DNS Management,
Cloud Providers.Oracle.Observability and Management,
Cloud Providers.Oracle.Observability and Management.Logging,
Cloud Providers.Oracle.Observability and Management.Logging Analytics,
Cloud Providers.Oracle.Observability and Management.Monitoring,
Cloud Providers.Oracle.Observability and Management.Notifications,
Cloud Providers.Oracle.Observability and Management.Application Performance Monitoring,
Cloud Providers.Oracle.Observability and Management.Java Management Service,
Cloud Providers.Oracle.Observability and Management.Database Management,
Cloud Providers.Oracle.Observability and Management.Resource Manager,
Cloud Providers.Oracle.Observability and Management.Service Connector Hub,
Cloud Providers.Oracle.Observability and Management.Operations Insights,
Cloud Providers.Oracle.SaaS Applications,
Cloud Providers.Oracle.SaaS Applications.Enterprise Resourec Planning,
Cloud Providers.Oracle.SaaS Applications.Enterprise Performance Management,
Cloud Providers.Oracle.SaaS Applications.Supply Chain Management,
Cloud Providers.Oracle.SaaS Applications.Human Capital Management,
Cloud Providers.Oracle.SaaS Applications.Advertising and Customer Experience,
Cloud Providers.Oracle.SaaS Applications.Industry Applications,
Cloud Providers.Oracle.Security,
Cloud Providers.Oracle.Security.Identity and Access Management,
Cloud Providers.Oracle.Security.Security Zones,
Cloud Providers.Oracle.Security.Certificates,
Cloud Providers.Oracle.Security.Cloud Guard,
Cloud Providers.Oracle.Security.Vulnerability Scanning,
Cloud Providers.Oracle.Security.Vault,
Cloud Providers.Oracle.Security.Bastion,
Cloud Providers.Oracle.Security.Web Application Firewall,
Cloud Providers.Oracle.Security.Threat Intelligence,
Cloud Providers.Oracle.Security.Autonomous Linux,
Cloud Providers.Oracle.Security.Database Security,
Cloud Providers.Oracle.Security.Cloud Access Security Broker (CASB),
Cloud Providers.Oracle.Security.Data Safe,
Cloud Providers.Oracle.Storage,
Cloud Providers.Oracle.Storage.Block Volumes,
Cloud Providers.Oracle.Storage.File Storage,
Cloud Providers.Oracle.Storage.Object Storate,
Cloud Providers.Oracle.Storage.Achive Storage,
Cloud Providers.Oracle.Storage.Data Transfer Service,
Cloud Providers.Oracle.Storage.Storage Gateway,
Cloud Providers.Alibaba,
Cloud Providers.Alibaba.Elastic Computing,
Cloud Providers.Alibaba.Elastic Computing.Cloud Server,
Cloud Providers.Alibaba.Elastic Computing.Cloud Server.Elastic Compute Service,
Cloud Providers.Alibaba.Elastic Computing.Cloud Server.Simple Application Server,
Cloud Providers.Alibaba.Elastic Computing.Cloud Server.Dedicated Host,
Cloud Providers.Alibaba.Elastic Computing.Cloud Server.Compute Nest,
Cloud Providers.Alibaba.Elastic Computing.Cloud Server.ECS Bare Metal Instance,
Cloud Providers.Alibaba.Elastic Computing.Cloud Server.Elastic GPU Service,
Cloud Providers.Alibaba.Elastic Computing.Cloud Server.Elastic Desktop Service,
Cloud Providers.Alibaba.Elastic Computing.HPC,
Cloud Providers.Alibaba.Elastic Computing.HPC.Super Computing Cluster,
Cloud Providers.Alibaba.Elastic Computing.HPC.Batch Compute,
Cloud Providers.Alibaba.Elastic Computing.HPC.Elastic High Performance Computing,
Cloud Providers.Alibaba.Elastic Computing.Container Service,
Cloud Providers.Alibaba.Elastic Computing.Container Service.Elastic Container Instance,
Cloud Providers.Alibaba.Elastic Computing.Container Service.Container Registry,
Cloud Providers.Alibaba.Elastic Computing.Container Service.Container Service for Kubernetes,
Cloud Providers.Alibaba.Elastic Computing.Container Service.Alibaba Cloud Service Mesh,
Cloud Providers.Alibaba.Elastic Computing.Elastic Orchestration,
Cloud Providers.Alibaba.Elastic Computing.Elastic Orchestration.Auto Scaling,
Cloud Providers.Alibaba.Elastic Computing.Elastic Orchestration.Operation Orchestration Service,
Cloud Providers.Alibaba.Elastic Computing.Elastic Orchestration.Resource Orchestration Service,
Cloud Providers.Alibaba.Elastic Computing.Serverless,
Cloud Providers.Alibaba.Elastic Computing.Serverless.Function Compute,
Cloud Providers.Alibaba.Elastic Computing.Serverless.Serverless Workflow,
Cloud Providers.Alibaba.Elastic Computing.Serverless.Serverless Application Egnine,
Cloud Providers.Alibaba.Networking & CDN,
Cloud Providers.Alibaba.Networking & CDN.Cloud Network,
Cloud Providers.Alibaba.Networking & CDN.Cloud Network.Virtual Private Cloud,
Cloud Providers.Alibaba.Networking & CDN.Cloud Network.Alibaba Cloud PrivateZone,
Cloud Providers.Alibaba.Networking & CDN.Cloud Network.NAT Gateway,
Cloud Providers.Alibaba.Networking & CDN.Cloud Network.Data Transfer Plan,
Cloud Providers.Alibaba.Networking & CDN.Cloud Network.PrivateLink,
Cloud Providers.Alibaba.Networking & CDN.Cloud Network.Server Load Balancer,
Cloud Providers.Alibaba.Networking & CDN.Cloud Network.Elastic IP Address,
Cloud Providers.Alibaba.Networking & CDN.Cloud Network.Global Traffic Manager,
Cloud Providers.Alibaba.Networking & CDN.Cross Region Network,
Cloud Providers.Alibaba.Networking & CDN.Cross Region Network.Cloud Enterprise Network,
Cloud Providers.Alibaba.Networking & CDN.Cross Region Network.Global Accelerator,
Cloud Providers.Alibaba.Networking & CDN.Hybrid Cloud Network,
Cloud Providers.Alibaba.Networking & CDN.Hybrid Cloud Network.VPN Gateway,
Cloud Providers.Alibaba.Networking & CDN.Hybrid Cloud Network.Express Connect,
Cloud Providers.Alibaba.Networking & CDN.Hybrid Cloud Network.Smart Access Gateway,
Cloud Providers.Alibaba.Networking & CDN.CDV and Edge,
Cloud Providers.Alibaba.Networking & CDN.CDV and Edge.Alibaba Cloud CDV,
Cloud Providers.Alibaba.Networking & CDN.CDV and Edge.Dynamic Content Delivery Neywork,
Cloud Providers.Alibaba.Networking & CDN.CDV and Edge.Secure Content Delivery,
Cloud Providers.Alibaba.Networking & CDN.CDV and Edge.Edge Node Service (ENS),
Cloud Providers.Alibaba.Database,
Cloud Providers.Alibaba.Database.Relational Database,
Cloud Providers.Alibaba.Database.Relational Database.PolarDB,
Cloud Providers.Alibaba.Database.Relational Database.ApsaraDB RDS for MySQL,
Cloud Providers.Alibaba.Database.Relational Database.ApsaraDB for SQL Server,
Cloud Providers.Alibaba.Database.Relational Database.DBStack,
Cloud Providers.Alibaba.Database.Relational Database.PolarDB-X,
Cloud Providers.Alibaba.Database.Relational Database.ApsaraDB RDS for PostgreSQL,
Cloud Providers.Alibaba.Database.Relational Database.ApsaraDB RDS for MariaDB TX,
Cloud Providers.Alibaba.Database.Relational Database.ApsaraDB for OceanBase,
Cloud Providers.Alibaba.Database.Dedicated Cluster,
Cloud Providers.Alibaba.Database.Dedicated Cluster.ApsaraDB for MyBase,
Cloud Providers.Alibaba.Database.NoSQL Database,
Cloud Providers.Alibaba.Database.NoSQL Database.ApsaraDB for Redis,
Cloud Providers.Alibaba.Database.NoSQL Database.ApsaraDB for HBase,
Cloud Providers.Alibaba.Database.NoSQL Database.Time Series Database for InfluxDB,
Cloud Providers.Alibaba.Database.NoSQL Database.ApsaraDB for MongoDB,
Cloud Providers.Alibaba.Database.NoSQL Database.Time Series Database,
Cloud Providers.Alibaba.Database.NoSQL Database.Tablestore,
Cloud Providers.Alibaba.Database.Data Warehouse,
Cloud Providers.Alibaba.Database.Data Warehouse.AnalyticDB for MySQL,
Cloud Providers.Alibaba.Database.Data Warehouse.Data Lake Analytics,
Cloud Providers.Alibaba.Database.Data Warehouse.AnalyticDB for PostgreSQL,
Cloud Providers.Alibaba.Database.Data Warehouse.ApsaraDB for ClickHouse,
Cloud Providers.Alibaba.Database.Utility & Tools,
Cloud Providers.Alibaba.Database.Utility & Tools.Database Autonomy Service,
Cloud Providers.Alibaba.Database.Utility & Tools.Data Management,
Cloud Providers.Alibaba.Database.Utility & Tools.Database Backup,
Cloud Providers.Alibaba.Database.Utility & Tools.Data Transmition Service,
Cloud Providers.Alibaba.Storage,
Cloud Providers.Alibaba.Storage.Essential Storage Service,
Cloud Providers.Alibaba.Storage.Essential Storage Service.Elastic Block Storage,
Cloud Providers.Alibaba.Storage.Essential Storage Service.Apsara File Storage NAS,
Cloud Providers.Alibaba.Storage.Essential Storage Service.Storage Capacity Unit,
Cloud Providers.Alibaba.Storage.Essential Storage Service.Object Storage Service,
Cloud Providers.Alibaba.Storage.Essential Storage Service.Tablestore,
Cloud Providers.Alibaba.Storage.Storage Data Service,
Cloud Providers.Alibaba.Storage.Storage Data Service.Log Service,
Cloud Providers.Alibaba.Storage.Storage Data Service.Hybrid Backup Recovery,
Cloud Providers.Alibaba.Storage.Data Transport,
Cloud Providers.Alibaba.Storage.Data Transport.Data Transport,
Cloud Providers.Alibaba.Storage.Hybrid Cloud Storage,
Cloud Providers.Alibaba.Storage.Hybrid Cloud Storage.Hybrid Cloud Storage,
Cloud Providers.Alibaba.Storage.Hybrid Cloud Storage.Hybrid Cloud Distributed Storage,
Cloud Providers.Alibaba.Storage.Hybrid Cloud Storage.Cloud Storage Gateway,
Cloud Providers.Alibaba.Security,
Cloud Providers.Alibaba.Security.Cloud Security,
Cloud Providers.Alibaba.Security.Cloud Security.Anti-DDoS,
Cloud Providers.Alibaba.Security.Cloud Security.Secure Content Delivery,
Cloud Providers.Alibaba.Security.Cloud Security.SSL Certificates ServiceCloud Config,
Cloud Providers.Alibaba.Security.Cloud Security.Web Application Firewall,
Cloud Providers.Alibaba.Security.Cloud Security.Security Center,
Cloud Providers.Alibaba.Security.Cloud Security.Cloud Firewall,
Cloud Providers.Alibaba.Security.Cloud Security.Bastionhost,
Cloud Providers.Alibaba.Security.Cloud Security.ActionTrail,
Cloud Providers.Alibaba.Security.Cloud Security.Cloud Congig,
